,film_id,avg_rental_cost,avg_hours_rented,avg_hours_rental_allowed,category_id,language_id,hours_length,avg_replacement_cost,rating,description,special_features,actors_in_film,actor_list,total_actor_fame,total_actor_influence,num_rent
587,616,4.358421,107.1053,96.0,6,1,1.5333,19.99,NC-17,A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California,set([u'Trailers']),7,"4,64,84,135,157,158,175",197.0,792.0,19
588,617,2.528462,112.9231,96.0,8,1,0.8333,24.99,PG-13,A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory,"set([u'Deleted Scenes', u'Commentaries'])",4,"74,101,127,187",127.0,437.0,13
589,618,2.923333,110.4,72.0,7,1,2.2,21.99,PG,A Astounding Epistle of a Database Administrator And a Mad Scientist who must Pursue a Cat in California,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",8,"3,7,33,38,92,99,174,192",214.0,845.0,15
590,619,3.832105,133.6316,72.0,15,1,2.6833,20.99,R,A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",7,"28,38,80,81,95,114,168",207.0,783.0,19
591,620,4.275714,110.9286,120.0,14,1,2.1833,23.99,NC-17,A Lacklusture Reflection of a Monkey And a Squirrel who must Outrace a Womanizer in A Manhattan Penthouse,set([u'Trailers']),5,"55,88,99,122,136",123.0,505.0,14
592,621,4.312581,132.7742,120.0,8,1,1.25,23.99,PG-13,A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",3,"43,50,93",83.0,326.0,31
593,622,3.275714,131.5714,96.0,6,1,2.65,25.99,G,A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico,"set([u'Trailers', u'Deleted Scenes'])",8,"80,99,109,116,166,174,180,192",200.0,824.0,7
594,623,2.813529,128.0588,96.0,9,1,1.25,9.99,PG,A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",4,"72,86,125,190",111.0,405.0,17
595,624,6.79,108.24,72.0,10,1,2.4833,25.99,PG,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",2,"102,134",63.0,212.0,25
596,625,3.138148,121.8077,72.0,14,1,1.3833,18.99,NC-17,A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse,"set([u'Trailers', u'Commentaries'])",6,"28,110,145,171,181,187",180.0,655.0,27
597,626,4.048824,126.2353,120.0,3,1,0.95,12.99,G,A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse,set([u'Behind the Scenes']),6,"15,74,132,158,167,168",170.0,625.0,17
598,627,5.99,95.1818,96.0,6,1,1.1167,9.99,NC-17,A Beautiful Character Study of a Mad Cow And a Robot who must Reach a Womanizer in New Orleans,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",5,"51,73,95,138,153",126.0,487.0,11
599,628,4.39,142.45,120.0,15,1,2.8667,24.99,PG,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,set([u'Trailers']),8,"70,79,135,167,180,189,197,198",219.0,835.0,20
600,629,1.847143,161.7143,168.0,6,1,2.1333,9.99,NC-17,A Amazing Epistle of a Woman And a Squirrel who must Fight a Hunter in A Baloon,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",2,"145,150",62.0,225.0,14
601,630,1.39,117.5,168.0,7,1,0.8,19.99,PG-13,A Thoughtful Display of a Butler And a Womanizer who must Find a Waitress in The Canadian Rockies,"set([u'Trailers', u'Commentaries'])",2,"85,155",62.0,233.0,10
602,631,2.779474,125.1053,96.0,15,1,1.0667,11.99,G,A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",6,"12,83,86,102,149,185",193.0,687.0,19
603,632,5.99,120.1111,120.0,13,1,2.4167,10.99,NC-17,A Thoughtful Drama of a Explorer And a Womanizer who must Meet a Teacher in California,"set([u'Trailers', u'Behind the Scenes'])",2,"50,58",64.0,239.0,9
604,633,5.808182,131.8182,144.0,4,1,0.9,10.99,PG-13,A Taut Epistle of a Monkey And a Boy who must Confront a Husband in A Jet Boat,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",5,"7,63,90,121,148",121.0,477.0,11
605,634,1.59,127.0667,144.0,8,1,0.8,14.99,NC-17,A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",5,"22,79,98,151,169",136.0,552.0,15
606,635,0.99,121.1667,168.0,13,1,0.9667,15.99,PG,A Thoughtful Drama of a Dentist And a Womanizer who must Meet a Husband in The Sahara Desert,set([u'Behind the Scenes']),9,"1,4,12,15,26,58,77,133,196",249.0,967.0,6
607,636,2.99,156.7,120.0,12,1,2.6833,12.99,PG,A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat,"set([u'Deleted Scenes', u'Commentaries'])",10,"11,23,54,72,86,99,119,139,162,183",275.0,1069.0,10
608,637,5.418571,114.8095,168.0,14,1,2.1833,16.99,PG,A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat,"set([u'Trailers', u'Commentaries'])",9,"7,27,31,57,74,107,132,158,186",254.0,959.0,21
609,638,3.249259,109.3462,168.0,5,1,2.6,23.99,G,A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",3,"58,71,191",80.0,310.0,27
610,639,5.143846,109.6667,168.0,8,1,1.5333,9.99,PG,A Fateful Epistle of a Crocodile And a Moose who must Kill a Explorer in Nigeria,set([u'Deleted Scenes']),6,"61,103,106,138,172,182",163.0,622.0,13
611,640,5.99,118.0909,120.0,9,1,1.7,21.99,R,A Fast-Paced Drama of a Hunter And a Boy who must Discover a Feminist in The Sahara Desert,"set([u'Deleted Scenes', u'Commentaries'])",4,"72,129,184,199",100.0,401.0,11
612,641,2.823333,126.75,96.0,9,1,1.2667,21.99,PG-13,A Astounding Documentary of a Butler And a Womanizer who must Face a Dog in A U-Boat,"set([u'Trailers', u'Commentaries'])",5,"97,118,120,127,145",140.0,537.0,24
613,643,4.754706,101.5294,72.0,7,1,1.9667,22.99,R,A Astounding Epistle of a Technical Writer And a Teacher who must Fight a Squirrel in The Sahara Desert,"set([u'Deleted Scenes', u'Commentaries'])",4,"20,81,103,111",129.0,457.0,17
614,644,3.35,119.44,168.0,2,1,1.9167,29.99,PG,A Insightful Tale of a Database Administrator And a Dog who must Face a Madman in Soviet Georgia,set([u'Behind the Scenes']),6,"19,26,59,93,161,165",168.0,652.0,25
615,645,3.468261,118.5652,168.0,16,1,1.9667,18.99,PG,A Lacklusture Documentary of a Mad Cow And a Madman who must Sink a Moose in The Gulf of Mexico,set([u'Deleted Scenes']),4,"48,50,75,171",110.0,433.0,23
616,646,1.72913,118.2174,144.0,10,1,2.8167,12.99,NC-17,A Unbelieveable Yarn of a Database Administrator And a Woman who must Succumb a A Shark in A U-Boat,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",5,"29,64,79,84,156",140.0,530.0,23
617,647,2.99,129.1053,96.0,12,1,2.15,18.99,NC-17,A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India,"set([u'Trailers', u'Deleted Scenes'])",4,"116,131,140,150",115.0,439.0,20
618,648,5.275714,117.6154,168.0,16,1,2.4667,17.99,PG-13,A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert,"set([u'Trailers', u'Commentaries'])",7,"22,39,42,61,76,108,186",187.0,720.0,14
619,649,3.99,96.5,96.0,2,1,1.4167,14.99,R,A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",11,"23,54,61,105,119,122,136,147,172,177,195",320.0,1233.0,24
620,650,2.615,95.7083,72.0,6,1,2.4,27.99,G,A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",8,"5,9,59,76,110,128,179,184",221.0,825.0,24
621,651,2.762727,104.8182,72.0,2,1,1.4,20.99,PG-13,A Epic Display of a Sumo Wrestler And a Forensic Psychologist who must Build a Woman in An Abandoned Amusement Park,set([u'Trailers']),1,32,23.0,98.0,22
622,652,2.847143,112.2857,72.0,4,1,2.1,14.99,R,A Emotional Drama of a Boy And a Technical Writer who must Redeem a Sumo Wrestler in California,"set([u'Trailers', u'Deleted Scenes'])",5,"20,28,108,133,168",156.0,584.0,14
623,653,7.418571,126.4286,72.0,11,1,1.7,15.99,G,A Fanciful Display of a Teacher And a Crocodile who must Succumb a Girl in A Baloon,"set([u'Deleted Scenes', u'Commentaries'])",3,"24,116,161",80.0,322.0,7
624,654,7.39,151.8,96.0,10,1,1.55,19.99,G,A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",8,"68,70,87,106,112,121,122,186",200.0,798.0,15
625,655,5.923333,118.7333,120.0,14,1,1.8167,22.99,NC-17,A Brilliant Panorama of a Moose And a Man who must Reach a Teacher in The Gulf of Mexico,"set([u'Deleted Scenes', u'Behind the Scenes'])",5,"83,101,108,134,161",154.0,569.0,15
626,656,3.615,127.75,72.0,16,1,2.1333,9.99,PG,A Fanciful Display of a Car And a Monkey who must Escape a Squirrel in Ancient Japan,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",3,"97,113,118",79.0,323.0,8
627,657,4.434444,126.5556,120.0,5,1,0.8,12.99,PG-13,A Intrepid Yarn of a Car And a Moose who must Outrace a Crocodile in A Manhattan Penthouse,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",4,"41,104,109,180",107.0,414.0,18
628,658,3.347143,141.7143,168.0,11,1,2.0167,19.99,PG-13,A Intrepid Story of a Squirrel And a Crocodile who must Defeat a Monkey in The Outback,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",6,"54,60,65,121,151,195",172.0,663.0,14
629,659,7.615,122.0,72.0,1,1,1.8167,14.99,PG-13,A Taut Epistle of a Sumo Wrestler And a Girl who must Face a Husband in Ancient Japan,"set([u'Trailers', u'Deleted Scenes'])",6,"106,120,143,162,165,174",168.0,658.0,8
630,660,3.451538,124.7692,168.0,5,1,1.7833,11.99,PG,A Fateful Display of a Technical Writer And a Butler who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,"set([u'Trailers', u'Behind the Scenes'])",2,"143,160",51.0,183.0,13
631,661,5.605385,108.3846,120.0,9,1,2.6167,17.99,PG-13,A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",6,"96,115,145,157,172,184",165.0,647.0,13
632,662,8.19,144.5,72.0,7,1,1.9667,9.99,PG,A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China,"set([u'Trailers', u'Behind the Scenes'])",5,"37,49,92,101,188",159.0,589.0,10
633,663,1.305789,101.3158,168.0,4,1,1.65,29.99,NC-17,A Emotional Epistle of a Squirrel And a Robot who must Confront a Lumberjack in Soviet Georgia,"set([u'Trailers', u'Commentaries'])",4,"20,37,74,90",126.0,455.0,19
634,664,3.49,133.4375,144.0,1,1,1.0833,12.99,PG,A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California,"set([u'Trailers', u'Deleted Scenes'])",4,"52,125,145,187",118.0,426.0,16
635,665,4.468261,118.087,96.0,11,1,2.9167,22.99,PG,A Thrilling Documentary of a Composer And a Secret Agent who must Succumb a Cat in Berlin,set([u'Commentaries']),9,"5,42,60,68,72,128,140,151,185",265.0,990.0,23
636,666,6.365,112.5625,96.0,7,1,2.4167,27.99,PG-13,A Awe-Inspiring Reflection of a Boy And a Man who must Discover a Moose in The Sahara Desert,"set([u'Deleted Scenes', u'Commentaries'])",3,"73,112,121",76.0,300.0,16
637,667,6.060714,135.7692,72.0,15,1,2.6667,20.99,PG-13,A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin,"set([u'Behind the Scenes', u'Commentaries'])",5,"32,33,73,75,172",122.0,502.0,14
638,668,5.29,108.3,168.0,15,1,1.3333,25.99,PG,A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",5,"34,88,144,182,191",134.0,510.0,20
639,670,7.259231,140.6538,96.0,6,1,0.8,17.99,PG,A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin,"set([u'Deleted Scenes', u'Commentaries'])",5,"19,47,78,140,149",138.0,541.0,26
640,672,3.401765,149.5882,168.0,5,1,1.3667,17.99,PG-13,A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",6,"12,50,83,99,150,167",182.0,695.0,17
641,673,3.561429,130.5714,72.0,12,1,1.9667,19.99,PG-13,A Epic Saga of a Hunter And a Technical Writer who must Conquer a Cat in Ancient Japan,"set([u'Deleted Scenes', u'Behind the Scenes'])",9,"19,23,42,108,122,141,164,169,195",258.0,954.0,14
642,674,3.365,122.5,72.0,9,1,1.65,11.99,PG,A Unbelieveable Reflection of a Explorer And a Boat who must Conquer a Woman in California,"set([u'Trailers', u'Commentaries'])",7,"41,78,113,152,159,166,192",182.0,699.0,8
643,675,3.656667,101.8333,144.0,13,1,1.0,17.99,NC-17,A Beautiful Documentary of a Astronaut And a Crocodile who must Discover a Madman in A Monastery,"set([u'Behind the Scenes', u'Commentaries'])",2,"52,106",61.0,221.0,6
644,676,5.164348,132.7273,168.0,15,1,2.2833,16.99,PG-13,A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",2,"66,90",64.0,216.0,23
645,677,1.846667,107.25,144.0,13,1,2.2667,25.99,NC-17,A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",5,"104,174,182,192,195",135.0,501.0,21
646,678,6.1775,144.9375,72.0,15,1,1.2833,23.99,G,A Touching Documentary of a Husband And a Boat who must Meet a Pastry Chef in A Baloon Factory,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",5,"41,51,85,93,168",141.0,526.0,16
647,679,3.615,124.3125,144.0,8,1,0.8333,17.99,PG,A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft,"set([u'Trailers', u'Deleted Scenes'])",7,"27,28,60,87,111,182,190",204.0,767.0,16
648,680,6.69,122.0,96.0,5,1,1.7167,21.99,PG,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,"set([u'Behind the Scenes', u'Commentaries'])",11,"21,45,80,93,111,113,143,152,154,159,192",309.0,1184.0,20
649,681,2.465714,120.35,96.0,15,1,1.6667,20.99,PG,A Stunning Drama of a Woman And a Lumberjack who must Overcome a A Shark in The Canadian Rockies,"set([u'Deleted Scenes', u'Commentaries'])",1,164,26.0,97.0,21
650,682,7.406667,153.0,96.0,8,1,2.2333,17.99,PG-13,A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",5,"26,27,120,190,192",149.0,541.0,12
651,683,5.913077,107.8077,120.0,7,1,1.0,19.99,NC-17,A Boring Panorama of a Feminist And a Moose who must Defeat a Database Administrator in Nigeria,set([u'Commentaries']),5,"39,65,125,134,177",142.0,514.0,26
652,684,4.132857,107.8571,96.0,10,1,2.8833,11.99,NC-17,A Epic Saga of a Cat And a Squirrel who must Outgun a Robot in A U-Boat,set([u'Commentaries']),5,"129,161,177,184,196",148.0,560.0,7
653,685,5.101111,81.2222,144.0,13,1,2.2,10.99,PG-13,A Thrilling Panorama of a Man And a Woman who must Reach a Woman in Australia,"set([u'Trailers', u'Commentaries'])",5,"3,57,126,149,168",137.0,535.0,9
654,686,5.5525,101.125,120.0,13,1,1.4,9.99,R,A Action-Packed Reflection of a Car And a Moose who must Outgun a Car in A Shark Tank,set([u'Behind the Scenes']),7,"21,83,92,98,105,115,136",215.0,813.0,16
655,687,1.682308,119.9615,144.0,6,1,2.3,15.99,NC-17,A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",5,"5,42,80,106,143",150.0,545.0,26
656,688,1.378889,115.5556,144.0,3,1,1.0167,12.99,PG,A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",10,"14,22,25,26,62,80,137,147,155,173",283.0,1122.0,18
657,689,3.878333,110.5294,120.0,9,1,2.2833,14.99,PG,A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert,set([u'Commentaries']),6,"39,52,59,78,193,199",145.0,573.0,18
658,690,3.411053,132.9474,168.0,2,1,3.0833,25.99,PG-13,A Stunning Drama of a Teacher And a Boat who must Battle a Feminist in Ancient China,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",3,"95,134,143",84.0,306.0,19
659,691,5.931176,128.3529,144.0,15,1,2.65,29.99,PG-13,A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery,set([u'Commentaries']),6,"4,7,23,120,139,197",182.0,696.0,17
660,692,4.535455,100.2727,72.0,2,1,2.9833,10.99,G,A Beautiful Story of a Dog And a Technical Writer who must Outgun a Student in A Baloon,set([u'Behind the Scenes']),6,"6,81,103,145,167,191",170.0,634.0,11
661,693,4.284118,122.5882,120.0,2,1,1.9167,16.99,PG,A Thrilling Epistle of a Frisbee And a Cat who must Fight a Technical Writer in Berlin,"set([u'Trailers', u'Commentaries'])",7,"108,119,128,131,140,165,190",206.0,792.0,17
662,694,5.79,131.75,144.0,4,1,1.6333,15.99,PG-13,A Epic Saga of a Boy And a Dentist who must Outrace a Madman in A U-Boat,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",10,"10,33,37,59,64,65,77,109,169,185",277.0,1087.0,20
663,695,5.847143,105.2857,144.0,8,1,2.4,12.99,PG,A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia,set([u'Behind the Scenes']),5,"27,118,138,182,190",133.0,518.0,7
664,696,1.1775,79.3333,144.0,2,1,1.9,20.99,NC-17,A Thoughtful Drama of a A Shark And a Forensic Psychologist who must Vanquish a Student in Ancient India,set([u'Deleted Scenes']),4,"39,108,128,157",124.0,471.0,16
665,697,1.36037,105.4444,168.0,1,1,0.8833,16.99,G,A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",7,"9,25,37,53,66,89,150",200.0,756.0,27
666,698,5.286667,126.6923,72.0,6,1,1.1833,29.99,NC-17,A Thrilling Yarn of a Pastry Chef And a Monkey who must Battle a Monkey in A Shark Tank,"set([u'Trailers', u'Deleted Scenes'])",5,"58,132,154,164,179",137.0,527.0,27
667,699,5.39,118.2,168.0,10,1,1.7667,26.99,PG,A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon,set([u'Trailers']),5,"44,92,93,111,176",151.0,563.0,5
668,700,3.899091,87.6364,96.0,8,1,1.9167,13.99,R,A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China,"set([u'Trailers', u'Deleted Scenes'])",7,"21,31,39,101,109,112,113",180.0,742.0,11
669,702,4.556667,121.7931,96.0,11,1,1.4833,12.99,G,A Unbelieveable Display of a Dog And a Crocodile who must Outrace a Man in Nigeria,"set([u'Trailers', u'Behind the Scenes'])",7,"21,59,101,108,130,140,144",215.0,806.0,30
670,703,5.865,109.0,144.0,2,1,1.6667,18.99,PG,A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",7,"10,39,61,84,115,137,151",187.0,770.0,8
671,704,5.8025,141.6667,72.0,5,1,2.0167,25.99,NC-17,A Thoughtful Documentary of a Student And a Madman who must Challenge a Squirrel in A Manhattan Penthouse,"set([u'Trailers', u'Deleted Scenes'])",2,"24,74",52.0,194.0,16
672,705,4.297692,95.3846,96.0,9,1,1.4667,9.99,R,A Boring Display of a Pastry Chef And a Sumo Wrestler who must Discover a Frisbee in An Abandoned Amusement Park,"set([u'Deleted Scenes', u'Commentaries'])",8,"38,48,98,129,156,170,174,190",205.0,810.0,13
